"offset","source","target","note"
"0x0A34A0","<2F(<","",""
"0x0A34B2","The number of cards for each member.","",""
"0x0A4000","We seem to be split between %s plan and %s plan. Let's vote again.","",""
"0x0A4043","Whose proposal do you agree with?","",""
"0x0A4066","%s was decided upon as follows.","",""
"0x0A4086","We're running out of time. It's time we reached a decision on %s.","",""
"0x0A40C8","Let's take a vote on these %d proposals.","",""
"0x0A40F2","Since we could not decide on one proposal, I will send this case to the %s.","",""
"0x0A413E","Since we cannot agree on a plan, this case will be sent to a later %s.","",""
"0x0A4186","Well, since we can't seem to agree on a plan, I will leave it in the hands of a later %s.","",""
"0x0A41E0","The only one left on the table is %s plan, so I guess we don't need to take a vote.","",""
"0x0A4234","Alright then, we'll go with %s plan.","",""
"0x0A425A","It would seem that most of us have agreed on %s plan.","",""
"0x0A4290","Any further debate is useless. We will adopt %s plan.","",""
"0x0A42C6","Headquarters hereby orders you to","",""
"0x0A42E8","attend this month's conference.","",""
"0x0A4308","The %s requests that you attend","",""
"0x0A4328","the %s.","",""
"0x0A4330","Will you attend?","",""
"0x0A4342","You have chosen to skip the","",""
"0x0A4362","Is this OK?","",""
"0x0A4464","I'd like to submit my proposal.","",""
"0x0A4484","My proposal is designed to increase %s.","",""
"0x0A44AC","If you truly want the best for our country, then please, support %s proposal.","",""
"0x0A44FA","Stop letting politics get in the way. Why don't you all just support %s proposal?","",""
"0x0A454C","I'd like everyone to carefully consider adopting the proposal I put forth.","",""
"0x0A4598","I will not back down on this issue. I hope you can understand my position.","",""
"0x0A45E4","Mr. %s, %s Will you agree with %s proposal?","",""
"0x0A4610","Mr. %s, please. You must realize that my proposal is the best. I need your support.","",""
"0x0A4664","I'm sorry, but I cannot support %s proposal.","",""
"0x0A4692","%s proposal on our %s is too difficult to swallow. I urge you to reconsider.","",""
"0x0A46E0","I move to reject the %s's proposal.","",""
"0x0A4704","Sorry, but I don't have anything to say at this time.","",""
"0x0A473A",", please tell us what you think.","",""
"0x0A475C","I'd like to hear %s opinion on this issue.","",""
"0x0A4788","%s, please reconsider your proposal.","",""
"0x0A47AE","%s, don't remain silent. Let us hear your proposal.","",""
"0x0A47E2","I am leaving this matter to %s. Please ask %s about the proposal.","",""
"0x0A4824","You must have an excellent idea for rejecting the proposal, right?","",""
"0x0A4868","This is a very important issue. We need more time to discuss the issue.","",""
"0x0A48B0","%s I support %s proposal. You're wasting your time trying to convince me.","",""
"0x0A48FA","%s I agree with the %s. I can't allow our proposal to be rejected so easily.","",""
"0x0A4948","You must be joking! I can't let this proposal be rejected. %s you have a good reason?","",""
"0x0A499E","Are you trying to argue with the %s? Need I remind you of my authority?","",""
"0x0A49E6","If I have to, I'll use my presidential authority to pass my proposal.","",""
"0x0A4A2C","You have left me no choice. I will accept %s proposal.","",""
"0x0A4A64","I think I see what you're trying to accomplish with this proposal. You have my support.","",""
"0x0A4ABC","%s I can't accept your proposal.","",""
"0x0A4ADE","Well, %s proposal has been rejected.","",""
"0x0A4B04","Nonsense! What is the point for rejecting my proposal?","",""
"0x0A4B3C","No! Why is my proposal unsatisfactory?","",""
"0x0A4B64","The proposal will be sent to the %s if we don't come up with a conclusion during the conference.","",""
"0x0A4BC6","I'm sorry, were you addressing me? What was the question again?","",""
"0x0A4C06","Alright. I will allow %d more minutes for discussion.","",""
"0x0A4C3C","What?! Are you supporting such a proposal?!","",""
"0x0A4C68","I can't believe the %s supports this proposal.","",""
"0x0A4C98","Oh no! I just can't believe that there's someone supporting such a proposal!","",""
"0x0A4CE6","Alright. I will back down this time.","",""
"0x0A4D0C","Hmm... Regretful, but I will give up this time.","",""
"0x0A4E28","EDEEE-95","",""
"0x0A4E32","DEDDD*-&","",""
"0x0A4E3C","BCCCB(/+","",""
"0x0A4E46","CBBBC'0,","",""
"0x0A4E65","$;15","",""
"0x0A4E96","9A%2>","",""
"0x0A4EA2","75!2","",""
"0x0A4EA7",";6+.","",""
"0x0A4EAC","80+3!<8-!","",""
"0x0A4EB6","4/*1 :7*0","",""
"0x0A4EC5","C'='","",""
"0x0A4ECF","B&85","",""
"0x0A4ED4",",*""4","",""
"0x0A4EE5",":&7#,:","",""
"0x0A4EF0","(""$-@","",""
"0x0A4EFA","8?.=A*,-5;)264%","",""
"0x0A4F0E","%/53?","",""
"0x0A4F18",";>0?'-2/!6:8/>(+1. 57=+A3","",""
"0x0A4F34","<'6!*@2","",""
"0x0A4F3E",";&+6&#0!","",""
"0x0A4F4A","*5'""1","",""
"0x0A4F5E","4:).","",""
"0x0A4F8A","#""4A","",""
"0x0A4FAB","7>2$","",""
"0x0A4FF7","!=951","",""
"0x0A5001"," <&#0","",""
"0x0A5048","$8.*","",""
"0x0A505D","=E>(C","",""
"0x0A5071","?>&)9","",""
"0x0A507B","C@@AB","",""
"0x0A5085","B??@A","",""
"0x0A5099","DCDDD@","",""
"0x0A50A3","EBEEE","",""
"0x0A50AD","@=""C@","",""
"0x0A510E","C0Base        Mission Force","",""
"0x0A5260","Will you choose a name from the list?","",""
"0x0A5420","Shall we begin this month's %s? If you would, gentlemen.","",""
"0x0A545A","I'd like to start with foreign affairs. There's much tension in the world, so I'd like to hear everyone's opinion.","",""
"0x0A54CE","Next, I'd like to consider this month's strategic missions.","",""
"0x0A550A","It doesn't look as though we've achieved the goals we set at last month's meeting.","",""
"0x0A555E","Does the Navy wish to continue with the current strategy?","",""
"0x0A5598","So we will redefine our strategy. Let's set up new missions.","",""
"0x0A55D6","I couldn't possibly think of canceling our current mission.","",""
"0x0A5612","There is no better strategy at this time.","",""
"0x0A563C","Well then, if the Army and Navy are in agreement, we will continue with our current strategy.","",""
"0x0A569A","I move to change our current strategy.","",""
"0x0A56C2","Will you continue with this","",""
"0x0A56DE","strategy?","",""
"0x0A56E8","In that case, I want everyone to carefully consider our strategy.","",""
"0x0A572A","Next, let's discuss the war budget.","",""
"0x0A574E","When considering the budget, please consider what is best for both the country and the military.","",""
"0x0A57B0","Unfortunately, our sources of income were very poor this month.","",""
"0x0A57F0","Our next topic is material distribution.","",""
"0x0A581A","Please remember that how we allocate our materials seriously affects our GNP.","",""
"0x0A5868","Unfortunately, our sources of income were very poor this month.","",""
"0x0A58A8","Our next topic concerns the draft.","",""
"0x0A58CC","Judging from our current GNP level, we can draft up to %d unit%s of troops.","",""
"0x0A5918","Judging from our current GNP level, I'm afraid we cannot afford to draft any people.","",""
"0x0A596E","As usual, I'd like the %s and the %s to submit their plans for new armaments.","",""
"0x0A59BC","Well then, let us pray for our country and the men in battle, and adjourn this month's %s.","",""
"0x0A77BA","Is there anyone who wants to state their opinion on the details of the technology budget?","",""
"0x0A7814","Please allocate funds for technology development.","",""
"0x0A7846","Please allocate funds to the above areas.","",""
"0x0A7A00","Emergency communique from %s. ","",""
"0x0A7A1F","Our unit's been wiped out.","",""
"0x0A7C04","C7Fighting broke out near %s!","",""
"0x0A7C26","C7Fighting broke out near %s!","",""
"0x0A8016","B0CLICK THE MOUSE BUTTON","",""
"0x0A8150","1-100      101-200      201-400","",""
"0x0A8174","B0Ore  ","",""
"0x0A817F","B7 Oil ","",""
"0x0A818A","B0 Matl","",""
"0x0A8196","B0Ore   Oil ","",""
"0x0A81A6","B7 Matl","",""
"0x0A81B8","B01-2000     2001-20000     20001-60000","",""
"0x0A8228","You cannot move there until you occupy the base in Panama.","",""
"0x0A84B5","C5%2d ---------- --/--/---- --- ---- --","",""
"0x0A84E0","%2d Scenario%2d %2d/%2d/%4d %3s %4s %2s ","",""
"0x0A8600","  On December 1, 1941, the leaders of Japan decided to","",""
"0x0A8637","open war upon the U.S. on December 8. The negotiations","",""
"0x0A866E","between U.S. Secretary of State, Cordell Hull, and the","",""
"0x0A86A5","Japanese Ambassadors, Kurusu and Nomura, had reached a","",""
"0x0A86DC","deadlock. An air fleet under the command of Vice Admiral","",""
"0x0A8715","Nagumo had already departed from the Tankan Bay in the","",""
"0x0A874C","Kuriles and was headed for Hawaii. The next day, Nagumo","",""
"0x0A8784","received word from the Imperial Headquarters to proceed","",""
"0x0A87BC","with the attack on Pearl Harbor.","",""
"0x0A87DD","  The attack had been devised by Isoroku Yamamoto,","",""
"0x0A8810","Commander-in-Chief of the Combined Fleet. He believed","",""
"0x0A8846","that the only way to defeat the U.S. was to launch a","",""
"0x0A887B","surprise attack and deliver a swift and devastating blow","",""
"0x0A88B4","to the U.S. naval forces.","",""
"0x0A88CE","  In 1932, Japan seized Manchuria and established a new","",""
"0x0A8906","puppet regime called Manchukoku. Following their blue-","",""
"0x0A893D","print for the ""Greater East Asia Co-Prosperity Sphere"",","",""
"0x0A8975","Japan sought complete control over Eastern Asia; they","",""
"0x0A89AB","waged the ""China Incident"" and advanced into French","",""
"0x0A89DF","Indonesian territories.","",""
"0x0A89F7","  The expansionist policies adopted by Japan brought","",""
"0x0A8A2C","them into direct conflict with the U.S., who immediately","",""
"0x0A8A65","responded with both economic and military action by","",""
"0x0A8A99","creating an oil embargo and moving command of the","",""
"0x0A8ACB","Pacific Fleet to Hawaii.","",""
"0x0A8AE4","  Negotiations for peaceful settlement were opened, but","",""
"0x0A8B1C","by November 1941, they had deadlocked, and the U.S. had","",""
"0x0A8B54","delivered an ultimatum with its ""Hull Notes"". Japan was","",""
"0x0A8B8C","prepared to make a final and fatal decision.","",""
"0x0A8BB9","  After a successful surprise attack against Pearl","",""
"0x0A8BEC","Harbor, the Japanese went on to score straight victories","",""
"0x0A8C25","against the ill-prepared Allied forces. They occupied","",""
"0x0A8C5B","the Philippines, Malaya and then the Dutch East Indies","",""
"0x0A8C92","within a very short period of time. These early victo-","",""
"0x0A8CC9","ries gave Japan such confidence that the Japanese felt","",""
"0x0A8D00","there was no reason to fear the Allies.","",""
"0x0A8D28","  Furious over the assault on U.S. soil, American citi-","",""
"0x0A8D60","zens rallied under the motto ""Remember Pearl Harbor"",","",""
"0x0A8D96","and the armed forces waited for the chance to strike","",""
"0x0A8DCB","back.","",""
"0x0A8DD1","  As the U.S. recovered from their early mishaps in the","",""
"0x0A8E09","war, they built up their war machine and prepared for","",""
"0x0A8E3F","the beginning of their counterattack.","",""
"0x0A8E65","  On 7/20/43, the U.S. launched a two-front offensive","",""
"0x0A8E9B","against Japan. Admiral Nimitz's Central Pacific Command","",""
"0x0A8ED3","headed naval operations in the Mid Pacific and General","",""
"0x0A8F0A","MacArthur's Southwest Command led army operations to","",""
"0x0A8F3F","occupy territories from New Guinea to the Philippines.","",""
"0x0A8F76","  Japan lost New Guinea and Attu Island after sustain-","",""
"0x0A8FAD","ing heavy damages at their base in Rabaul. Faced with","",""
"0x0A8FE3","few alternatives, the Japanese abandoned their expan-","",""
"0x0A9019","sionist stance and adopted a defensive position. How-","",""
"0x0A904F","ever, the Japanese lost several more bases within half a","",""
"0x0A9088","year. Japan's defensive plans were crumbling.","",""
"0x0A90B6","  The Japanese tried to regroup by launching Operation","",""
"0x0A90ED","A-GO and Operation Imphal. Military numbers favored the","",""
"0x0A9125","Allies, but would the U.S. underestimate the spiritual","",""
"0x0A915C","strength of the Japanese?","",""
"0x0A9176","   The attack on Pearl Harbor plunged Japan into war","",""
"0x0A91AB","with the United States. In search of precious supplies","",""
"0x0A91E2","and natural resources, Japanese forces launched their","",""
"0x0A9218","Southeast Asia Offensive starting with the Philippines.","",""
"0x0A9250","   After delivering a severe blow to the U.S. Pacific","",""
"0x0A9286","Fleet in Hawaii, commanders of the Japanese Fleet felt","",""
"0x0A92BD","that the success of their next operation would assure","",""
"0x0A92F3","Japan's survival in a long-term war.","",""
"0x0A9318","   Meanwhile, the Allied Army under the command of","",""
"0x0A934B","General MacArthur, took a defensive position in the","",""
"0x0A937F","Philippines. In Singapore, defenses were strengthened by","",""
"0x0A93B8","deploying the British Royal Navy's own Force Z, which","",""
"0x0A93EE","included the Prince of Wales, to Southeast Asia. The","",""
"0x0A9423","first wave of crucial sea battles between the U.S. and","",""
"0x0A945A","Japan would soon ignite.","",""
"0x0A9473","  On April 18, 1942, sixteen B-25s took off from the USS","",""
"0x0A94AC","Hornet to bomb the capital city of Japan, Tokyo. The","",""
"0x0A94E1","physical damage caused by the Doolittle Raid was mini-","",""
"0x0A9518","mal, but it caused great damage to Japan's public","",""
"0x0A954A","psyche, and the message it sent to Japanese leaders was","",""
"0x0A9582","profound. Sensing an immediate need to gain control of","",""
"0x0A95B9","the mid-Pacific, Admiral Yamamoto drew up a plan to","",""
"0x0A95ED","extend the Japanese perimeter and destroy U.S. task","",""
"0x0A9621","forces with the occupation of Midway.","",""
"0x0A9647","  However, cryptanalysts in the U.S. had just recently","",""
"0x0A967E","broken the Japanese Purple Code; giving Admiral Nimitz","",""
"0x0A96B5","an opportunity to deploy all available forces to Midway","",""
"0x0A96ED","and prepare for the attack. One month after the Battle","",""
"0x0A9724","of the Coral Sea, Japanese and U.S. naval forces would","",""
"0x0A975B","meet once again.","",""
"0x0A976C","  By mid-1942, the Japanese Imperial Navy had lost four","",""
"0x0A97A4","aircraft carriers at Midway and failed to occupy Port","",""
"0x0A97DA","Moresby. As part of an operation to sever communications","",""
"0x0A9813","between the U.S. and Australia, the Japanese began","",""
"0x0A9846","building an airfield at Guadalcanal.","",""
"0x0A986B","  Recognizing the strategic importance of Australia, the","",""
"0x0A98A4","U.S. landed marines on the island on August 7, and took","",""
"0x0A98DC","the airfield before it could be completed.","",""
"0x0A9907","  Proudly re-named Henderson Field, it served as a","",""
"0x0A993A","center of vicious fighting between U.S. and Japanese","",""
"0x0A996F","forces for the next several months.","",""
"0x0A9993","  Both nations lost several vessels in the Solomons,","",""
"0x0A99C8","thus earning it the nickname Iron-Bottom Sound from the","",""
"0x0A9A00","military personnel stationed there.","",""
"0x0A9A24","  U.S. forces had seized the initiative in the war and","",""
"0x0A9A5B","forced Japan into a defensive position. Within less than","",""
"0x0A9A94","half a year, the U.S. had encroached on the outer shell","",""
"0x0A9ACC","of Japan's defensive perimeter by significantly reducing","",""
"0x0A9B05","Japanese strength at Rabaul and occupying New Guinea and","",""
"0x0A9B3E","Attu Island.","",""
"0x0A9B4B","  On May 3, 1944, Japan's Imperial Headquarters began","",""
"0x0A9B81","Operation A-GO. The Japanese planned a massive air and","",""
"0x0A9BB8","naval counterstrike by using long-range aircraft to","",""
"0x0A9BEC","their advantage and challenging Admiral Nimitz's Central","",""
"0x0A9C25","Pacific Command from a distance outside that of U.S.","",""
"0x0A9C5A","aircraft.","",""
"0x0A9C64","  The operation's task force was made up of all remain-","",""
"0x0A9C9C","ing Japanese carriers and twice as many aircraft as used","",""
"0x0A9CD5","in the attack on Pearl Harbor.","",""
"0x0A9CF4","  On October 17, 1944, General MacArthur began the U.S.","",""
"0x0A9D2C","landings at Leyte, with the support of naval task forces","",""
"0x0A9D65","under Admiral Halsey and Vice Admiral Kinkaid.","",""
"0x0A9D94","  In May of 1942, when the occupation of Corregidor","",""
"0x0A9DC8","Island forced General MacArthur to retreat, he promised","",""
"0x0A9E00","the people of the Philippines, ""I shall return"".","",""
"0x0A9E31","  Those three words became the core of Gen. MacArthur's","",""
"0x0A9E69","strategy, and 2 years later he fulfilled his promise.","",""
"0x0A9E9F","  The Imperial Headquarters had predicted that the next","",""
"0x0A9ED7","Allied objective would be the Philippines, and began","",""
"0x0A9F0C","preparing for an invasion by launching Operation SHO-1.","",""
"0x0A9F44","The plan challenged the U.S. to a massive naval battle","",""
"0x0A9F7B","involving high stakes for both sides.","",""
"0x0A9FA1","  With the onslaught of U.S. B-29s in Japan, the Imper-","",""
"0x0A9FD9","ial forces were stretched to the limit. The Japanese GNP","",""
"0x0AA012","had fallen dramatically and her citizens had been forced","",""
"0x0AA04B","to endure a life governed by tight rations.","",""
"0x0AA077","  The U.S. occupation of the Philippines had cut off","",""
"0x0AA0AC","Japan's access to resources in the south and left the","",""
"0x0AA0E2","Imperial Army and Navy short of everything from artill-","",""
"0x0AA11A","ery to fuel. Nevertheless, Japanese militarists showed","",""
"0x0AA151","signs of fierce and reckless resistance. Willing to","",""
"0x0AA185","sacrifice everything, about 2 million soldiers remained","",""
"0x0AA1BD","in China, and the battleship Yamato stood in good condi-","",""
"0x0AA1F6","tion. U.S. forces steadily moved in on the Japanese","",""
"0x0AA22A","mainland, first by launching invasions into Iwo Jima and","",""
"0x0AA263","Naha. Japan's defeat was inevitable, but the final days","",""
"0x0AA29B","of fighting would be costly for all.","",""
"0x0AA480","Naval materials are now at %d(+%d).","",""
"0x0AA4AB","C0Available Production%3d","",""
"0x0AA4CD","B1 %-12s%4s%3d%5d%5d%5d%4d%6d%6d%4d%5d%5d%5d%3d mo","",""
"0x0AA500","You cannot produce %ss this month.","",""
"0x0AA524","Please select the type of %s to build.","",""
"0x0AA577","B1 Class       Type Bow Star Port Stn vsFlt vsAir Torp Spd #Pl Cost Mat'l Time","",""
"0x0AA5CD","B1 %-12s%1d%6d%5d%5d%5d%3d mo","",""
"0x0AA610","Please enter the name of your submarine.","",""
"0x0AA641","B1 Class     Armor Torp Spd Cost Matl Time","",""
"0x0AA673","B1%1s%-19s%2s%4d%4d%5d%5d%7d%7d%7d/%5d","",""
"0x0AA6A1","B1 Aircraft          Type Pwr Rng Cost Matl Reserve Build  COST/MATL","",""
"0x0AA6E6","We can't sustain the %s production line.","",""
"0x0AA70F","Will you stop another production line?","",""
"0x0AA736","In order to build, cancel production of another %s.","",""
"0x0AA76A","This will stop the %s production line.","",""
"0x0AA792","Factories will start building %s.","",""
"0x0AA7B6","Please select the type of aircraft to build.","",""
"0x0AA7E4","Building airplanes.","",""
"0x0AA7F8","%d more day%s to completion.","",""
"0x0AA815","Will you stop the %s production line?","",""
"0x0AA83B","How many aircraft will you produce?","",""
"0x0AA86E","R*Cost Matl Reserve Build COST/MATL","",""
"0x0AA894","How many transports will be built? (Maxinum %d ship%s)","",""
"0x0AA8CC","Building transports.","",""
"0x0AA8E1","%d more day%s to completion.","",""
"0x0AA8FE","Which class of warships will be modified?","",""
